1.2929,3.6929,1.2071,2.1929,1.4214,1.85,4.3357,0.26429,0.77857,2.0214,4.1214,1.0786,4.55,4.6786,1.9786,4.8071,0.65,3.7357,2.7929,3.0929,2.4929,1.1643,0.82143,3.2643,3.95,3.35,2.3643,4.6357,3.0071,1.25,3.4357,1.7643,3.65,4.9786,1.4643,4.4214,3.5643,0.52143,1.3357,4.5071,2.45,4.2071,3.8214,0.30714,3.7786,3.4786,4.1643,2.8357,3.1357,0.60714,1.1214,0.39286,2.1071,1.8071,1.55,2.5357,0.95,4.4643,4.5929,2.9643,0.22143,4.3786,3.3929,0.47857,4.9357,1.6786,3.9929,2.2357,2.8786,2.4071,2.7071,0.90714,2.9214,0.86429,2.15,2.6214,2.2786,4.0786,4.8929,4.7643,3.6071,1.0357,0.35,0.99286,2.75,3.1786,1.8929,3.3071,4.25,1.3786,1.5071,0.73571,2.5786,4.0357,1.5929,3.8643,2.0643,2.6643,4.85,3.5214,4.7214,0.56429,4.2929,0.43571,0.69286,3.2214,1.9357,1.7214,3.9071,1.6357,3.05,2.3214
1.8929,4.0786,3.05,0.77857,1.7643,1.2071,3.0071,1.4643,2.9214,3.5643,4.6786,3.7357,0.90714,4.5071,4.8929,3.1786,4.7214,2.15,4.4214,0.22143,2.8786,1.1643,2.1071,1.25,3.1357,3.35,2.2786,0.65,0.60714,0.73571,0.82143,0.39286,4.85,3.6071,3.6929,0.43571,1.0357,1.7214,4.3786,4.8071,4.9786,2.1929,1.85,1.3786,3.65,3.4786,1.4214,2.5786,0.52143,3.3071,3.7786,4.25,3.8214,2.5357,2.2357,0.69286,3.9071,0.99286,0.30714,1.8071,4.55,3.3929,2.4071,4.2071,3.4357,3.2214,2.7071,4.7643,3.95,0.35,1.1214,2.8357,3.0929,1.9357,2.6643,2.45,1.0786,4.6357,2.3214,4.1214,0.47857,2.4929,0.86429,2.0643,4.5929,4.1643,1.2929,2.9643,1.9786,4.4643,0.95,3.8643,1.3357,3.5214,1.5929,1.5071,1.55,4.9357,2.3643,3.2643,0.56429,1.6357,4.3357,2.75,0.26429,2.7929,3.9929,4.2929,2.0214,1.6786,4.0357,2.6214
0.4767,0.23884,0.2058,0.78063,0.83348,0.37759,0.72116,0.80045,0.76741,0.74759,0.60223,0.23223,0.26527,0.42384,0.11991,0.2983,0.82688,0.33134,0.50973,0.55598,0.77402,0.3908,0.62205,0.25866,0.13973,0.5692,0.61545,0.31152,0.50313,0.33795,0.70795,0.37098,0.63527,0.58241,0.81366,0.25205,0.53616,0.15955,0.48991,0.7542,0.12652,0.35116,0.64187,0.7608,0.47009,0.84009,0.41723,0.28509,0.45687,0.22563,0.21902,0.2917,0.69473,0.54938,0.82027,0.70134,0.51634,0.43045,0.30491,0.68152,0.17938,0.18598,0.67491,0.35777,0.52295,0.31812,0.64848,0.36438,0.65509,0.8467,0.15295,0.45027,0.17277,0.6617,0.78723,0.16616,0.4833,0.49652,0.60884,0.32473,0.54277,0.24545,0.59562,0.62866,0.44366,0.21241,0.41062,0.52955,0.34455,0.72777,0.19259,0.27848,0.79384,0.58902,0.68812,0.71455,0.13312,0.40402,0.6683,0.1992,0.5758,0.27187,0.74098,0.73438,0.43705,0.3842,0.80705,0.1133,0.39741,0.46348,0.56259,0.14634
0.24063,0.75491,0.33705,0.21652,0.1442,0.27277,0.63438,0.92366,0.85134,0.22455,0.15223,0.80312,0.61027,0.62634,0.42545,0.44152,0.93973,0.55402,0.8433,0.28884,0.1683,0.32098,0.67455,0.78705,0.97991,0.13616,0.26473,0.52187,0.44955,0.18438,0.90759,0.49777,0.76295,0.69063,0.10402,0.74687,0.43348,0.3692,0.57009,0.72277,0.89152,0.68259,0.12813,0.86741,0.3933,0.91563,0.8192,0.7067,0.48973,0.16027,0.99598,0.77902,0.34509,0.20045,0.36116,0.9317,0.32902,0.60223,0.94777,0.30491,0.54598,0.71473,0.69866,0.79509,0.37723,0.51384,0.87545,0.97188,0.58616,0.40938,0.52991,0.41741,0.40134,0.23259,0.2808,0.6183,0.17634,0.9558,0.24866,0.2567,0.82723,0.81116,0.47366,0.19241,0.11205,0.4817,0.85938,0.53795,0.20848,0.89955,0.77098,0.56205,0.66652,0.65848,0.7308,0.73884,0.29688,0.88348,0.31295,0.5058,0.35313,0.38527,0.12009,0.96384,0.64241,0.57813,0.65045,0.46563,0.45759,0.98795,0.5942,0.83527
0.69866,0.81116,0.33705,0.35313,0.74687,0.26473,0.83527,0.24063,0.94777,0.75491,0.22455,0.85938,0.92366,0.6183,0.46563,0.52187,0.72277,0.32098,0.12813,0.93973,0.99598,0.79509,0.97991,0.56205,0.20848,0.54598,0.76295,0.7067,0.88348,0.78705,0.66652,0.34509,0.42545,0.8433,0.45759,0.1683,0.86741,0.5058,0.2567,0.10402,0.68259,0.44152,0.44955,0.51384,0.57009,0.3692,0.55402,0.11205,0.24866,0.37723,0.77098,0.62634,0.71473,0.8192,0.85134,0.20045,0.69063,0.77902,0.7308,0.65045,0.1442,0.27277,0.41741,0.67455,0.28884,0.16027,0.96384,0.2808,0.97188,0.65848,0.30491,0.57813,0.73884,0.31295,0.19241,0.61027,0.29688,0.40134,0.9558,0.38527,0.9317,0.48973,0.12009,0.3933,0.23259,0.98795,0.53795,0.60223,0.32902,0.89152,0.18438,0.82723,0.49777,0.91563,0.58616,0.87545,0.43348,0.47366,0.64241,0.89955,0.21652,0.15223,0.4817,0.63438,0.90759,0.36116,0.5942,0.80312,0.40938,0.17634,0.52991,0.13616
1.3009,0.35268,0.54554,1.0277,1.2366,0.88304,1.2205,1.6545,1.333,0.89911,1.1241,0.64196,1.3652,0.81875,0.30446,0.78661,0.77054,0.25625,0.46518,1.7188,1.2688,1.6866,0.70625,1.7991,0.56161,1.9277,0.93125,0.59375,1.558,0.85089,0.99554,1.3973,1.6062,0.91518,0.32054,0.69018,1.4777,1.8795,1.108,1.8955,1.1723,1.9598,1.4134,0.49732,1.0116,1.2527,1.7509,1.1884,1.992,0.38482,0.75446,0.94732,0.40089,0.57768,0.48125,1.2848,0.80268,1.4616,1.0437,0.60982,1.317,0.27232,1.1402,1.9759,0.86696,1.0759,1.8634,0.67411,1.6223,0.44911,1.767,0.72232,1.6705,1.5098,0.51339,1.9438,0.65804,1.4455,1.5259,0.97946,1.8313,0.33661,0.41696,1.7027,0.24018,1.3813,1.542,0.36875,0.96339,0.83482,1.4295,0.73839,1.5741,0.43304,1.7348,1.8473,0.52946,0.28839,1.0598,0.22411,1.5902,1.8152,1.3491,0.62589,1.1563,1.9116,1.783,1.2045,1.4937,1.6384,1.092,0.20804
0.67411,1.0277,1.0116,1.7188,0.32054,0.83482,0.51339,0.64196,1.4937,0.73839,0.62589,0.40089,0.59375,1.6223,0.86696,1.3491,1.8795,0.97946,1.2688,1.9438,0.85089,1.333,0.80268,1.7509,0.77054,0.75446,1.8634,1.1563,0.52946,0.25625,0.46518,0.78661,1.9277,1.558,1.3652,1.6545,0.96339,1.4455,1.1402,1.6384,1.0437,1.6866,0.20804,1.992,0.70625,0.28839,0.43304,1.1241,1.783,0.72232,1.5741,0.48125,1.5259,0.65804,0.36875,1.6705,1.3813,1.9116,1.9598,1.2045,1.8473,1.108,1.7991,0.22411,0.38482,1.542,0.89911,0.91518,1.2527,0.24018,0.88304,0.30446,1.3973,1.1884,0.33661,0.93125,0.99554,1.3009,0.56161,0.35268,1.092,1.5098,1.2848,1.8313,0.69018,0.57768,0.60982,1.6062,1.4295,1.7348,1.4616,1.317,1.0598,1.2366,1.9759,1.8955,0.81875,0.44911,0.94732,1.2205,0.27232,1.7027,1.8152,1.1723,0.54554,1.4777,1.4134,1.0759,0.49732,1.5902,1.767,0.41696
0.95986,0.0054598,0.42468,0.014379,0.19277,0.76363,0.73687,0.22845,0.30873,0.10358,0.058978,0.80823,0.29981,0.50496,0.96878,0.69227,0.45144,0.66551,0.68335,0.17493,0.87958,0.46036,0.41576,0.77255,0.53172,0.20169,0.085737,0.59416,0.70119,0.58524,0.51388,0.44252,0.29089,0.40684,0.81715,0.99554,0.21953,0.84391,0.13033,0.041138,0.4336,0.54956,0.18385,0.14817,0.71011,0.34441,0.48712,0.74579,0.612,0.46928,0.82607,0.71903,0.27305,0.89742,0.67443,0.57632,0.023299,0.90634,0.1125,0.91526,0.33549,0.39792,0.85283,0.13925,0.62092,0.94202,0.65659,0.067897,0.75471,0.21061,0.72795,0.35333,0.5228,0.16601,0.9331,0.36225,0.094656,0.032219,0.63875,0.95094,0.28197,0.79039,0.24629,0.12142,0.49604,0.37117,0.98662,0.25521,0.60308,0.5674,0.62983,0.54064,0.23737,0.15709,0.78147,0.050058,0.87067,0.38008,0.8885,0.9777,0.389,0.076817,0.83499,0.64767,0.4782,0.55848,0.26413,0.79931,0.32657,0.92418,0.31765,0.86175
0.85283,0.041138,0.35333,0.9777,0.36225,0.29089,0.62983,0.8885,0.82607,0.5228,0.79039,0.78147,0.40684,0.87958,0.46928,0.94202,0.84391,0.13033,0.21953,0.12142,0.51388,0.050058,0.45144,0.99554,0.72795,0.89742,0.4782,0.23737,0.16601,0.96878,0.81715,0.95094,0.69227,0.17493,0.24629,0.058978,0.032219,0.22845,0.14817,0.71011,0.91526,0.30873,0.085737,0.83499,0.44252,0.75471,0.73687,0.38008,0.66551,0.612,0.50496,0.19277,0.48712,0.80823,0.37117,0.77255,0.74579,0.95986,0.25521,0.29981,0.33549,0.014379,0.62092,0.54956,0.32657,0.389,0.42468,0.28197,0.21061,0.10358,0.13925,0.9331,0.46036,0.79931,0.26413,0.0054598,0.58524,0.31765,0.65659,0.87067,0.094656,0.57632,0.5674,0.49604,0.41576,0.98662,0.15709,0.53172,0.59416,0.023299,0.64767,0.86175,0.34441,0.39792,0.067897,0.55848,0.90634,0.20169,0.076817,0.18385,0.68335,0.76363,0.60308,0.4336,0.27305,0.63875,0.54064,0.67443,0.1125,0.70119,0.71903,0.92418
0.94862,0.58881,0.99871,0.60248,0.61614,0.50228,0.67079,0.65257,0.78921,0.69812,0.59792,0.69357,0.58426,0.95317,0.5797,0.85297,0.88941,0.51594,0.57515,0.53416,0.93495,0.55238,0.83475,0.72089,0.92584,0.6799,0.52505,0.62069,0.87119,0.77555,0.96228,0.88485,0.56149,1.0078,0.87574,0.50683,0.84842,0.73911,0.53871,0.56604,0.55693,0.80287,0.6298,0.57059,0.76644,0.98505,0.80743,0.85753,0.63436,0.61158,0.54327,0.8302,0.75733,0.74366,0.95772,1.0033,0.89852,0.64347,0.84386,0.89396,0.78465,0.93951,0.97594,0.82564,0.5205,0.59337,0.5296,0.99416,0.73456,0.91218,0.72545,0.74822,0.70267,0.97139,0.96683,0.81654,0.66624,0.66168,0.63891,0.86664,0.90763,0.94406,0.9304,0.64802,0.91673,0.81198,0.62525,0.68901,0.71178,0.75277,0.77099,0.67535,0.65713,0.86208,0.98961,0.79832,0.79376,0.8803,0.68446,0.71634,0.76188,0.9805,0.70723,0.82109,0.73,0.7801,0.54782,0.92129,0.83931,0.60703,0.51139,0.90307
